variant,revision,workload,seed,entries,allocated_handles,writers,repeat,seconds,ops,p50_ns,p95_ns,p99_ns,peak_rss_bytes,arena_bytes,bytes_per_handle,result_hash,errors,active_scan_ns,frozen_first_scan_ns,frozen_ready_scan_ns,phase,elapsed_ns,index_insert_ns,allocate_and_insert_ns,active_scan_ns_phase,freeze_prepare_ns,first_frozen_scan_ns,ready_frozen_scan_ns
candidate,candidate,random,20260921,131072,131072,8,3,0.0142305,131072,NA,NA,NA,26296320,19025360,145,454339457082336225,0,8474167,7902750,6168791,memtable,14230542,14230542,14230542,8474167,1401250,7902750,6168791
candidate,candidate,random,20260921,131072,131072,8,4,0.0149207,131072,NA,NA,NA,26329088,19035712,145,454339457082336225,0,8630584,7942666,6159834,memtable,14920708,14920708,14920708,8630584,1421750,7942666,6159834
baseline,baseline,random,20260921,131072,131072,8,4,0.0159992,131072,NA,NA,NA,26378240,19021600,145,454339457082336225,0,8431833,7951708,6134500,memtable,15999167,15999167,15999167,8431833,1412125,7951708,6134500
skiplist,skiplist,random,20260921,131072,131072,8,4,0.0164475,131072,NA,NA,NA,15302656,8176368,62,454339457082336225,0,6264541,6052542,6031333,memtable,16447500,16447500,16447500,6264541,0,6052542,6031333
nibble,nibble,random,20260921,131072,131072,8,4,0.0148771,131072,NA,NA,NA,24772608,17453280,133,454339457082336225,0,8310708,7729209,6025833,memtable,14877125,14877125,14877125,8310708,1626375,7729209,6025833
nibble,nibble,random,20260921,131072,131072,8,5,0.0183092,131072,NA,NA,NA,24805376,17456728,133,454339457082336225,0,8449041,7758834,6050416,memtable,18309167,18309167,18309167,8449041,1665333,7758834,6050416
skiplist,skiplist,random,20260921,131072,131072,8,5,0.0156112,131072,NA,NA,NA,15400960,8175072,62,454339457082336225,0,6303375,6064583,6004750,memtable,15611167,15611167,15611167,6303375,0,6064583,6004750
baseline,baseline,random,20260921,131072,131072,8,5,0.0159892,131072,NA,NA,NA,26394624,19019376,145,454339457082336225,0,8296083,7881917,6099958,memtable,15989167,15989167,15989167,8296083,1409792,7881917,6099958
candidate,candidate,random,20260921,131072,131072,8,5,0.017255,131072,NA,NA,NA,26361856,19037544,145,454339457082336225,0,7839792,7614375,6153250,memtable,17255042,17255042,17255042,7839792,1370291,7614375,6153250
candidate,candidate,random,20260921,131072,131072,8,6,0.016488,131072,NA,NA,NA,26361856,19009744,145,454339457082336225,0,8272083,7936083,6164209,memtable,16488042,16488042,16488042,8272083,1372500,7936083,6164209
baseline,baseline,random,20260921,131072,131072,8,6,0.0141229,131072,NA,NA,NA,26279936,19030880,145,454339457082336225,0,8460375,7992708,6213917,memtable,14122917,14122917,14122917,8460375,1378791,7992708,6213917
skiplist,skiplist,random,20260921,131072,131072,8,6,0.0181929,131072,NA,NA,NA,15351808,8179712,62,454339457082336225,0,6215334,6010833,6005458,memtable,18192875,18192875,18192875,6215334,41,6010833,6005458
nibble,nibble,random,20260921,131072,131072,8,6,0.0145633,131072,NA,NA,NA,24707072,17461056,133,454339457082336225,0,8132959,7781250,6030541,memtable,14563291,14563291,14563291,8132959,1652917,7781250,6030541
nibble,nibble,random,20260921,131072,131072,8,7,0.0168991,131072,NA,NA,NA,24772608,17460152,133,454339457082336225,0,8332500,7751458,6068375,memtable,16899084,16899084,16899084,8332500,1683000,7751458,6068375
skiplist,skiplist,random,20260921,131072,131072,8,7,0.0182865,131072,NA,NA,NA,15433728,8178352,62,454339457082336225,0,6517000,6118417,6032833,memtable,18286542,18286542,18286542,6517000,0,6118417,6032833
baseline,baseline,random,20260921,131072,131072,8,7,0.0175126,131072,NA,NA,NA,26296320,19002632,144,454339457082336225,0,8324000,7795875,6102375,memtable,17512584,17512584,17512584,8324000,1433875,7795875,6102375
candidate,candidate,random,20260921,131072,131072,8,7,0.0158237,131072,NA,NA,NA,26279936,19026528,145,454339457082336225,0,8374833,7940542,6139500,memtable,15823709,15823709,15823709,8374833,1378666,7940542,6139500
candidate,candidate,random,20260921,131072,131072,8,8,0.0164156,131072,NA,NA,NA,26378240,19021760,145,454339457082336225,0,8176833,7869667,6185791,memtable,16415584,16415584,16415584,8176833,1404625,7869667,6185791
baseline,baseline,random,20260921,131072,131072,8,8,0.015013,131072,NA,NA,NA,26345472,19024656,145,454339457082336225,0,8308000,7894541,6173542,memtable,15012959,15012959,15012959,8308000,1428791,7894541,6173542
skiplist,skiplist,random,20260921,131072,131072,8,8,0.0167769,131072,NA,NA,NA,15384576,8176432,62,454339457082336225,0,6453584,6158291,6030334,memtable,16776875,16776875,16776875,6453584,41,6158291,6030334
nibble,nibble,random,20260921,131072,131072,8,8,0.0142603,131072,NA,NA,NA,24739840,17462304,133,454339457082336225,0,7814125,8168958,8122292,memtable,14260333,14260333,14260333,7814125,1724042,8168958,8122292
nibble,nibble,random,20260921,131072,131072,8,9,0.0157285,131072,NA,NA,NA,24739840,17441656,133,454339457082336225,0,8630917,7796417,6105333,memtable,15728500,15728500,15728500,8630917,1670333,7796417,6105333
skiplist,skiplist,random,20260921,131072,131072,8,9,0.0179833,131072,NA,NA,NA,15351808,8172552,62,454339457082336225,0,6410333,6220250,6176625,memtable,17983334,17983334,17983334,6410333,0,6220250,6176625
baseline,baseline,random,20260921,131072,131072,8,9,0.0168583,131072,NA,NA,NA,26296320,19020520,145,454339457082336225,0,8423125,7848708,6066750,memtable,16858250,16858250,16858250,8423125,1468541,7848708,6066750
candidate,candidate,random,20260921,131072,131072,8,9,0.0168861,131072,NA,NA,NA,26345472,19033144,145,454339457082336225,0,8419750,7888750,6122959,memtable,16886125,16886125,16886125,8419750,1387042,7888750,6122959
candidate,candidate,random,20260921,131072,131072,8,10,0.0140103,131072,NA,NA,NA,26378240,19032368,145,454339457082336225,0,8448709,7864500,6166333,memtable,14010333,14010333,14010333,8448709,1394917,7864500,6166333
baseline,baseline,random,20260921,131072,131072,8,10,0.0144651,131072,NA,NA,NA,26312704,19018744,145,454339457082336225,0,8276250,7847125,6127625,memtable,14465125,14465125,14465125,8276250,1399625,7847125,6127625
skiplist,skiplist,random,20260921,131072,131072,8,10,0.0167021,131072,NA,NA,NA,15351808,8182456,62,454339457082336225,0,6134250,6044000,6051375,memtable,16702125,16702125,16702125,6134250,0,6044000,6051375
nibble,nibble,random,20260921,131072,131072,8,10,0.0144721,131072,NA,NA,NA,24821760,17464152,133,454339457082336225,0,8269042,7806500,6033875,memtable,14472125,14472125,14472125,8269042,1705709,7806500,6033875
nibble,nibble,random,20260922,131072,131072,1,1,0.0344284,131072,NA,NA,NA,23166976,16370344,124,454339457082336225,0,7599500,7516291,6037584,memtable,34428417,34428417,34428417,7599500,1494209,7516291,6037584
byte,byte,random,20260922,131072,131072,1,1,0.0297678,131072,NA,NA,NA,56999936,50089032,382,454339457082336225,0,8469000,10661875,7264542,memtable,29767792,29767792,29767792,8469000,1513292,10661875,7264542
baseline,baseline,random,20260922,131072,131072,1,1,0.0272787,131072,NA,NA,NA,24444928,17681336,134,454339457082336225,0,7976292,7692666,6157292,memtable,27278667,27278667,27278667,7976292,1341875,7692666,6157292
candidate,candidate,random,20260922,131072,131072,1,1,0.0271651,131072,NA,NA,NA,24461312,17681336,134,454339457082336225,0,7830959,7424416,6061500,memtable,27165083,27165083,27165083,7830959,1281375,7424416,6061500
candidate,candidate,random,20260922,131072,131072,4,1,0.0107001,131072,NA,NA,NA,26066944,18996936,144,454339457082336225,0,7959833,7719625,6078000,memtable,10700083,10700083,10700083,7959833,1422709,7719625,6078000
baseline,baseline,random,20260922,131072,131072,4,1,0.0100562,131072,NA,NA,NA,26116096,18996048,144,454339457082336225,0,8076000,7730917,6082667,memtable,10056208,10056208,10056208,8076000,1356791,7730917,6082667
skiplist,skiplist,random,20260922,131072,131072,4,1,0.0165679,131072,NA,NA,NA,15220736,8174392,62,454339457082336225,0,6116583,6028625,6016375,memtable,16567875,16567875,16567875,6116583,0,6028625,6016375
nibble,nibble,random,20260922,131072,131072,4,1,0.011635,131072,NA,NA,NA,24576000,17435200,133,454339457082336225,0,7843291,7672084,6044500,memtable,11635042,11635042,11635042,7843291,1613167,7672084,6044500
candidate,candidate,random,20260922,131072,131072,1,2,0.0272048,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,7858875,7406583,6037834,memtable,27204833,27204833,27204833,7858875,1284125,7406583,6037834
baseline,baseline,random,20260922,131072,131072,1,2,0.0271617,131072,NA,NA,NA,24494080,17681336,134,454339457082336225,0,7912291,7445209,6045333,memtable,27161750,27161750,27161750,7912291,1279125,7445209,6045333
byte,byte,random,20260922,131072,131072,1,2,0.0302441,131072,NA,NA,NA,57032704,50089032,382,454339457082336225,0,8703417,10715042,7214708,memtable,30244083,30244083,30244083,8703417,1516042,10715042,7214708
nibble,nibble,random,20260922,131072,131072,1,2,0.0343014,131072,NA,NA,NA,23134208,16370344,124,454339457082336225,0,7849542,7528542,6024333,memtable,34301375,34301375,34301375,7849542,1501416,7528542,6024333
nibble,nibble,random,20260922,131072,131072,4,2,0.0118388,131072,NA,NA,NA,24592384,17457504,133,454339457082336225,0,7790708,7668959,6027625,memtable,11838792,11838792,11838792,7790708,1615375,7668959,6027625
skiplist,skiplist,random,20260922,131072,131072,4,2,0.0168177,131072,NA,NA,NA,15155200,8128128,62,454339457082336225,0,6181375,6028042,6002625,memtable,16817708,16817708,16817708,6181375,0,6028042,6002625
baseline,baseline,random,20260922,131072,131072,4,2,0.0111748,131072,NA,NA,NA,26116096,18987216,144,454339457082336225,0,8038791,7646417,6389250,memtable,11174834,11174834,11174834,8038791,1344000,7646417,6389250
candidate,candidate,random,20260922,131072,131072,4,2,0.0100734,131072,NA,NA,NA,26132480,18992336,144,454339457082336225,0,7998833,7594834,6071458,memtable,10073375,10073375,10073375,7998833,1343625,7594834,6071458
nibble,nibble,random,20260922,131072,131072,1,3,0.0343334,131072,NA,NA,NA,23150592,16370344,124,454339457082336225,0,7633125,7500542,6032625,memtable,34333375,34333375,34333375,7633125,1477709,7500542,6032625
byte,byte,random,20260922,131072,131072,1,3,0.0299476,131072,NA,NA,NA,57016320,50089032,382,454339457082336225,0,8626542,10753333,7312542,memtable,29947625,29947625,29947625,8626542,1573625,10753333,7312542
baseline,baseline,random,20260922,131072,131072,1,3,0.0270621,131072,NA,NA,NA,24461312,17681336,134,454339457082336225,0,7726958,7406667,6067541,memtable,27062084,27062084,27062084,7726958,1286291,7406667,6067541
candidate,candidate,random,20260922,131072,131072,1,3,0.0268264,131072,NA,NA,NA,24477696,17681336,134,454339457082336225,0,7903708,7457292,6078833,memtable,26826375,26826375,26826375,7903708,1299042,7457292,6078833
candidate,candidate,random,20260922,131072,131072,4,3,0.0100509,131072,NA,NA,NA,26148864,18992856,144,454339457082336225,0,8040041,7723000,6078959,memtable,10050875,10050875,10050875,8040041,1373125,7723000,6078959
